Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_49	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_55	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_66	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_68	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_70	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_74	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_75	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_76	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_77	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_85	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_88	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_89	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_90	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_91	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_13	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_18	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_7	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_9	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_12	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_27	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_38	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_49	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_113	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_120	L5
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_15	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_20	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_40	All
Glutamatergic Neuron	Cux2_tdTpositive_cell_10	L4
Glutamatergic Neuron	Cux2_tdTpositive_cell_26	L4
Glutamatergic Neuron	Cux2_tdTpositive_cell_30	L4
Glutamatergic Neuron	Cux2_tdTpositive_cell_39	L4
Glutamatergic Neuron	Cux2_tdTpositive_cell_48	L4
Glutamatergic Neuron	Cux2_tdTpositive_cell_53	L1-L2/3
Glutamatergic Neuron	Cux2_tdTpositive_cell_83	All
Glutamatergic Neuron	Cux2_tdTpositive_cell_85	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_19	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_29	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_34	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_35	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_36	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_37	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_61	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_78	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_136	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_144	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_158	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_164	All
Glutamatergic Neuron	Rorb_tdTpositive_cell_4	L4
Glutamatergic Neuron	Rorb_tdTpositive_cell_6	L4
Glutamatergic Neuron	Rorb_tdTpositive_cell_10	L4
Glutamatergic Neuron	Rorb_tdTpositive_cell_19	L4
Glutamatergic Neuron	Rorb_tdTpositive_cell_23	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_1	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_3	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_4	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_5	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_6	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_7	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_8	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_9	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_10	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_11	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_12	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_15	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_18	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_19	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_1	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_5	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_19	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_22	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_28	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_32	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_39	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_51	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_59	lower
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_63	lower
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_78	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_93	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_95	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_96	L4
Glutamatergic Neuron	Rbp4_tdTpositive_cell_1	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_3	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_10	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_23	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_30	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_44	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_47	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_53	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_99	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_102	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_103	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_155	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_171	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_172	All
Glutamatergic Neuron	Rorb_tdTpositive_cell_40	L5
Glutamatergic Neuron	Scnn1a-Tg3_tdTnegative_cell_20	L4
Glutamatergic Neuron	Calb2_tdTpositive_cell_27	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_3	L6
Glutamatergic Neuron	Chrna2_tdTpositive_cell_18	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_22	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_24	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_38	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_58	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_63	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_73	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_74	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_82	All
Glutamatergic Neuron	Htr3a_tdTpositive_cell_86	lower
Glutamatergic Neuron	Nos1_tdTpositive_cell_65	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_2	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_4	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_5	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_6	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_20	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_25	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_26	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_50	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_55	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_56	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_58	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_63	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_65	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_66	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_69	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_71	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_79	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_85	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_86	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_92	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_94	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_96	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_97	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_104	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_111	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_112	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_115	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_116	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_129	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_135	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_137	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_150	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_154	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_156	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_159	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_162	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_166	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_167	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_168	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_173	All
Glutamatergic Neuron	Rorb_tdTpositive_cell_8	L4
Glutamatergic Neuron	Rorb_tdTpositive_cell_9	L4
Glutamatergic Neuron	Rorb_tdTpositive_cell_41	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_42	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_43	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_45	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_48	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_49	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_50	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_51	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_53	L5
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_60	lower
Glutamatergic Neuron	CAV_VISp_Contra_tdTpos_cell_4	All
Glutamatergic Neuron	Cux2_tdTpositive_cell_68	L1-L2/3
Glutamatergic Neuron	Cux2_tdTpositive_cell_75	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_27	All
Glutamatergic Neuron	Nr5a1_tdTpositive_cell_37	L4
Glutamatergic Neuron	Rbp4_tdTpositive_cell_11	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_13	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_14	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_18	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_24	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_28	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_59	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_67	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_88	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_108	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_121	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_122	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_125	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_132	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_133	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_134	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_139	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_143	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_145	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_146	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_153	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_165	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_44	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_46	L5
Glutamatergic Neuron	Rorb_tdTpositive_cell_52	L5
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_2	L4
Glutamatergic Neuron	Scnn1a-Tg2_tdTpositive_cell_13	L4
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_64	lower
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_79	All
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_83	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_20	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_51	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_67	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_68	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_69	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_72	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_26	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_28	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_30	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_33	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_34	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_42	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_46	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_49	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_51	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_59	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_41	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_105	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_141	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_147	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_15	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_21	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_39	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_42	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_43	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_46	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_54	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_60	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_68	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_70	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_73	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_76	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_80	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_82	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_89	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_90	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_100	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_106	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_109	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_110	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_114	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_117	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_118	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_124	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_127	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_128	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_131	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_138	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_140	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_148	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_152	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_169	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_1	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_4	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_7	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_8	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_13	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_14	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_17	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_18	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_29	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_32	All
Glutamatergic Neuron	PvalbF-Gad2_tdTpositive_cell_31	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_8	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_17	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_33	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_45	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_48	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_52	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_57	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_64	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_72	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_74	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_75	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_77	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_81	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_84	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_87	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_91	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_93	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_95	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_101	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_107	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_119	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_130	L5
Glutamatergic Neuron	Rbp4_tdTpositive_cell_149	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_151	All
Glutamatergic Neuron	Tac2_tdTpositive_cell_2	All
Glutamatergic Neuron	Tac2_tdTpositive_cell_3	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_2	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_3	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_5	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_30	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_36	All
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_1	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_4	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_6	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_9	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_35	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_40	L6
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_43	L6
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_48	L6
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_51	L6
Glutamatergic Neuron	Rbp4_tdTpositive_cell_22	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_31	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_170	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_5	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_6	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_8	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_9	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_32	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_36	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_43	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_45	All
Glutamatergic Neuron	Ndnf_tdTpositive_cell_2	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_37	All
Glutamatergic Neuron	Nos1_tdTpositive_cell_38	All
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_7	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_8	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_15	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_34	L6a
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_36	L6
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_47	L6
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_49	L6
Glutamatergic Neuron	Ntsr1_tdTnegative_cell_53	L6
Glutamatergic Neuron	Rbp4_tdTpositive_cell_32	All
Glutamatergic Neuron	Rbp4_tdTpositive_cell_40	All
Glutamatergic Neuron	CAV_VISp_Contra_tdTpos_cell_2	All
Glutamatergic Neuron	CAV_VISp_Contra_tdTpos_cell_5	All
Glutamatergic Neuron	Chrna2_tdTpositive_cell_75	All
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_2	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_4	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_7	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_9	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_11	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_12	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_15	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_16	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_18	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_21	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_23	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_25	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_26	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_27	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_30	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_32	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_35	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_38	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_40	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_41	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_43	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_44	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_45	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_46	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_48	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_52	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_57	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_73	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_76	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_77	L6a
Glutamatergic Neuron	Rbp4_tdTpositive_cell_98	L5
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_61	lower
Glutamatergic Neuron	Scnn1a-Tg3_tdTpositive_cell_62	lower
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_1	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_3	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_16	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_24	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_30	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_34	All
Glutamatergic Neuron	Slc17a6_tdTpositive_cell_40	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_6	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_10	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_11	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_16	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_19	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_21	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_22	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_28	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_37	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_38	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_41	All
Glutamatergic Neuron	CAV_LP_Ipsi_tdTpos_cell_42	All
Glutamatergic Neuron	Htr3a_tdTpositive_cell_71	upper
Glutamatergic Neuron	Htr3a_tdTpositive_cell_95	lower
Glutamatergic Neuron	Htr3a_tdTpositive_cell_109	L6b
Glutamatergic Neuron	Htr3a_tdTpositive_cell_110	L6b
Glutamatergic Neuron	Htr3a_tdTpositive_cell_114	L6b
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_1	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_3	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_5	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_6	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_8	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_10	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_13	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_14	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_17	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_19	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_20	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_22	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_24	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_28	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_29	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_31	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_33	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_34	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_36	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_37	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_39	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_42	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_47	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_49	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_50	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_51	L6a
Glutamatergic Neuron	Ntsr1_tdTpositive_cell_53	L6a
